condition_id,split,input_speed_rpm,output_torque_nm,oil_temperature_deg_c,source_path,source_row_count,finite_value_pass,forward_mean_te_deg,backward_mean_te_deg,signed_mean_gap_deg,absolute_mean_gap_deg,absolute_mean_gap_arcmin,raw_pair_rmse_deg,centered_pair_rmse_deg,centered_pair_correlation,forward_peak_to_peak_deg,backward_peak_to_peak_deg,peak_to_peak_difference_deg,slope_pair_rmse_deg_per_deg,gap_zero_crossing_count,target_derived_best_shift_deg,target_derived_aligned_centered_rmse_deg,harmonic_1_phase_gap_rad,harmonic_3_phase_gap_rad,harmonic_39_phase_gap_rad,harmonic_40_phase_gap_rad,harmonic_78_phase_gap_rad,harmonic_81_phase_gap_rad,offline_gap_proxy_only
speed_1700rpm__torque_500Nm__temperature_30degC,train,1700.0,500.0,30.0,data/simplified_dataset/Test_30degree/1700rpm/1700.0rpm500.0Nm30.0deg.csv,11435,True,-0.04226351281906235,0.003281748440777858,-0.04554526125984021,0.04554526125984021,2.7327156755904127,0.04606448038977022,0.006896776808946628,0.8637648740074487,0.050219276360800764,0.060479155808341276,-0.010259879447540511,0.018550416970779932,0,8.61328125,0.00547310184294325,0.015913316058657978,0.1199069380867843,0.5571653280917489,0.3205239449921499,0.0642448825271208,0.7656610040849793,True
speed_1700rpm__torque_600Nm__temperature_30degC,train,1700.0,600.0,30.0,data/simplified_dataset/Test_30degree/1700rpm/1700.0rpm600.0Nm30.0deg.csv,11435,True,-0.040295427150302876,0.011256313001519469,-0.051551740151822345,0.051551740151822345,3.0931044091093405,0.05210919260121224,0.007601713022024739,0.8413300276130679,0.05092591228042524,0.06457709804024218,-0.013651185759816942,0.020461774854767568,0,8.61328125,0.00583329988452449,0.018055125466534774,0.2045208840878674,0.7970250778116399,0.34458286915460745,0.05983961866390794,0.7940729818592694,True
speed_1700rpm__torque_600Nm__temperature_35degC,train,1700.0,600.0,35.0,data/simplified_dataset/Test_35degree/1700rpm/1700.0rpm600.0Nm35.0deg.csv,11435,True,-0.04167623216242781,0.013138729698220577,-0.05481496186064838,0.05481496186064838,3.288897711638903,0.05581515392044969,0.010519095178728656,0.7158994733190828,0.05291125726357726,0.0635225152111948,-0.010611257947617539,0.028111244238120583,0,8.4375,0.006711738577699179,0.016589347453527945,0.20690153122446883,0.9127140419025357,0.40876628747825927,0.33048944578524564,1.0756493331984442,True
speed_1700rpm__torque_700Nm__temperature_25degC,train,1700.0,700.0,25.0,data/simplified_dataset/Test_25degree/1700rpm/1700.0rpm700.0Nm25.0deg.csv,11435,True,-0.049378870480850295,0.005864718639561011,-0.05524358912041131,0.05524358912041131,3.3146153472246787,0.0552895507330874,0.002253947950112991,0.9831389919147652,0.042238216698977996,0.042445085850212616,-0.00020686915123462046,0.006224017300212237,0,0.703125,0.0018097889369383898,0.015307753411827206,0.42698375666805216,1.1116458860683387,0.2730361524632381,0.12682520427384483,0.8934154370966919,True
speed_1700rpm__torque_700Nm__temperature_35degC,train,1700.0,700.0,35.0,data/simplified_dataset/Test_35degree/1700rpm/1700.0rpm700.0Nm35.0deg.csv,11435,True,-0.045986271025259554,0.01611584008175704,-0.06210211110701659,0.06210211110701659,3.7261266664209955,0.06315597245544302,0.011489327780355258,0.6737282786635903,0.05503594651410863,0.06683930334919491,-0.011803356835086279,0.03079284295707674,0,8.4375,0.0066489233891359485,0.021412986025570284,0.2923728271093222,1.1471322456256121,0.4183671321883003,0.3699748957983988,1.1740289544461235,True
speed_1700rpm__torque_800Nm__temperature_25degC,train,1700.0,800.0,25.0,data/simplified_dataset/Test_25degree/1700rpm/1700.0rpm800.0Nm25.0deg.csv,11435,True,-0.052168679777425245,0.010184513062071158,-0.062353192839496405,0.062353192839496405,3.7411915703697844,0.06239843232205225,0.002375647063498344,0.9812781209932064,0.04264845376790492,0.04343814298597275,-0.0007896892180678239,0.006522261011460992,0,0.703125,0.001919184597850311,0.01670455794546681,0.4827071168018042,1.379883823037413,0.3922461280419026,0.05035620919133266,0.9300272754141943,True
speed_1700rpm__torque_800Nm__temperature_35degC,train,1700.0,800.0,35.0,data/simplified_dataset/Test_35degree/1700rpm/1700.0rpm800.0Nm35.0deg.csv,11436,True,-0.047804247529945804,0.018474443099584473,-0.06627869062953028,0.06627869062953028,3.9767214377718165,0.06728533327484514,0.011595311222300052,0.674172383450683,0.0545737834494359,0.0704114320502039,-0.015837648600768008,0.03116661513850121,0,8.4375,0.007354915468809653,0.022161591880150083,0.373164657410779,1.3120431622231337,0.3163917605763235,0.20027294725690314,1.0809242731839812,True
speed_1700rpm__torque_900Nm__temperature_25degC,train,1700.0,900.0,25.0,data/simplified_dataset/Test_25degree/1700rpm/1700.0rpm900.0Nm25.0deg.csv,11436,True,-0.056126301844690474,0.013045959370792259,-0.06917226121548273,0.06917226121548273,4.150335672928963,0.06921924290760904,0.0025498758870990336,0.9785598713353804,0.04235502511526533,0.04329991653155014,-0.0009448914162848085,0.007010998525362368,0,0.703125,0.002076428660641849,0.01685884780821143,0.5725016341787579,1.5508677742645611,0.4218803596801521,0.01617763940764705,0.9540797611483138,True
speed_1700rpm__torque_900Nm__temperature_30degC,train,1700.0,900.0,30.0,data/simplified_dataset/Test_30degree/1700rpm/1700.0rpm900.0Nm30.0deg.csv,11436,True,-0.05418602295103031,0.01826631812082234,-0.07245234107185265,0.07245234107185265,4.347140464311159,0.07331917968351818,0.011241013418369299,0.6968219360165793,0.05471344214752913,0.07093858027314837,-0.016225138125619237,0.03043654683614234,0,13.18359375,0.008513318282992977,0.020175631624367814,0.45366009755037884,1.5163885639250105,0.3312870928929509,0.18330959276110795,0.9956612879881834,True
speed_1700rpm__torque_900Nm__temperature_35degC,train,1700.0,900.0,35.0,data/simplified_dataset/Test_35degree/1700rpm/1700.0rpm900.0Nm35.0deg.csv,11436,True,-0.051660248850228165,0.02289012604866935,-0.07455037489889751,0.07455037489889751,4.4730224939338505,0.07581186766582321,0.013772468239720895,0.5881935985622115,0.056961718034607034,0.0725299427905804,-0.015568224755973373,0.036997051354803016,0,8.4375,0.008846353712449672,0.01916000694328171,0.41600765364416814,1.561589393501,0.34764272590549683,0.3073139753199583,1.2609163823006526,True
speed_1700rpm__torque_1000Nm__temperature_25degC,train,1700.0,1000.0,25.0,data/simplified_dataset/Test_25degree/1700rpm/1700.0rpm1000.0Nm25.0deg.csv,11436,True,-0.05983695286574407,0.01636908298640885,-0.07620603585215292,0.07620603585215292,4.572362151129175,0.07625455227478217,0.002719713648138143,0.9756315862947923,0.0430228952895695,0.04402401797012714,-0.0010011226805576381,0.007383356958269879,0,0.703125,0.002274275350269859,0.01588436645917872,0.6535093858572221,1.7735709064843583,0.22784798637675296,0.02150433956263198,0.9118689389228348,True
speed_1700rpm__torque_1000Nm__temperature_30degC,train,1700.0,1000.0,30.0,data/simplified_dataset/Test_30degree/1700rpm/1700.0rpm1000.0Nm30.0deg.csv,11436,True,-0.05694115885197821,0.02290922305862906,-0.07985038191060727,0.07985038191060727,4.791022914636436,0.08081219790807836,0.012430922711713243,0.6481467404951258,0.05625902217074005,0.07463508009826612,-0.01837605792752607,0.0337434911919004,0,8.4375,0.008728463248154857,0.018900850733245576,0.5209757076937376,1.6985782322787573,0.333730816350451,0.22570176212370568,1.037868339604367,True
speed_1700rpm__torque_1000Nm__temperature_35degC,train,1700.0,1000.0,35.0,data/simplified_dataset/Test_35degree/1700rpm/1700.0rpm1000.0Nm35.0deg.csv,11436,True,-0.055780644665998746,0.026109937914411768,-0.08189058258041051,0.08189058258041051,4.9134349548246306,0.08314306397371769,0.014377119724711094,0.5684106089143843,0.05712040436290672,0.07593118250713261,-0.018810778144225895,0.03868469773095567,0,8.4375,0.008813888185847225,0.022943221550146903,0.495700260553428,1.7923247716841153,0.3633098442718488,0.3328758690289712,1.2189655390214733,True
speed_1700rpm__torque_1100Nm__temperature_25degC,train,1700.0,1100.0,25.0,data/simplified_dataset/Test_25degree/1700rpm/1700.0rpm1100.0Nm25.0deg.csv,11436,True,-0.061969454735277846,0.01814893105632847,-0.08011838579160632,0.08011838579160632,4.807103147496379,0.08016371221312658,0.0026953689796232506,0.9761504408215524,0.043397377206926255,0.04421691657773306,-0.000819539370806803,0.007287535495494407,0,0.703125,0.0024822205802304278,0.021357144914850305,0.7219005543160255,1.878164562145118,0.4236924651118957,0.08899159650995403,0.7836912861611176,True
speed_1700rpm__torque_1100Nm__temperature_35degC,train,1700.0,1100.0,35.0,data/simplified_dataset/Test_35degree/1700rpm/1700.0rpm1100.0Nm35.0deg.csv,11436,True,-0.059209223824560425,0.030084398840606527,-0.08929362266516695,0.08929362266516695,5.357617359910017,0.09051788447693927,0.014836993007725834,0.5545313489964084,0.059096776680274625,0.07821000912057137,-0.019113232440296744,0.039977489271674126,0,13.18359375,0.009044439385724851,0.02164890822753122,0.6178817904390321,1.901530296455187,0.6474009565079282,0.36109353275999756,1.2318981421083537,True
speed_1700rpm__torque_1200Nm__temperature_30degC,train,1700.0,1200.0,30.0,data/simplified_dataset/Test_30degree/1700rpm/1700.0rpm1200.0Nm30.0deg.csv,11435,True,-0.06456803994754132,0.029116405968854106,-0.09368444591639542,0.09368444591639542,5.621066754983725,0.09475932422882624,0.014232150984366131,0.5775039742825874,0.058563514371463114,0.07812840325848917,-0.01956488888702606,0.03802382806981033,0,17.75390625,0.009343461009732748,0.024764102030254188,0.6637385350074834,2.084015272030982,0.44431891957594266,0.2640440938174584,1.062429855825115,True
speed_1700rpm__torque_1200Nm__temperature_35degC,train,1700.0,1200.0,35.0,data/simplified_dataset/Test_35degree/1700rpm/1700.0rpm1200.0Nm35.0deg.csv,11435,True,-0.06276335700026639,0.033793391778500256,-0.09655674877876665,0.09655674877876665,5.793404926725999,0.09784151357984193,0.01580367187929866,0.5236397907671034,0.061357683029480546,0.0830419251444919,-0.021684242115011347,0.04223968780457908,0,13.18359375,0.009260232764135352,0.024363511931128037,0.6581242220367685,2.1019111222115723,0.5296168495856105,0.3802976116766741,1.1910999443227355,True
speed_1700rpm__torque_1300Nm__temperature_25degC,train,1700.0,1300.0,25.0,data/simplified_dataset/Test_25degree/1700rpm/1700.0rpm1300.0Nm25.0deg.csv,11436,True,-0.06888198625785531,0.026460181934406676,-0.09534216819226199,0.09534216819226199,5.72053009153572,0.09538842345008815,0.0029702344506370194,0.971088543167936,0.04415461689421942,0.045221741677705755,-0.001067124783486334,0.00784832807708433,0,0.703125,0.0027652669785859746,0.021696741789754156,0.9210188228543443,2.2484320818801313,0.3579597559099057,0.03937493956442117,0.9610898404459434,True
speed_1700rpm__torque_1300Nm__temperature_30degC,train,1700.0,1300.0,30.0,data/simplified_dataset/Test_30degree/1700rpm/1700.0rpm1300.0Nm30.0deg.csv,11435,True,-0.07224287696349284,0.029705635154291542,-0.10194851211778438,0.10194851211778438,6.116910727067063,0.10311249363628917,0.015449505521658155,0.5378784168127465,0.0618971881808782,0.0817053778724881,-0.019808189691609905,0.04095196953070168,0,17.75390625,0.009968040324331106,0.023203070638666255,0.7537740495405358,2.253054537705014,0.6288366601626311,0.31956065183591814,1.1528877318490582,True
speed_1700rpm__torque_1400Nm__temperature_30degC,train,1700.0,1400.0,30.0,data/simplified_dataset/Test_30degree/1700rpm/1700.0rpm1400.0Nm30.0deg.csv,11435,True,-0.06654307415801491,0.03846003508506819,-0.1050031092430831,0.1050031092430831,6.300186554584986,0.10631758116605536,0.016666586761719452,0.4975156240680252,0.05864028301014422,0.08649018501700535,-0.027849902006861132,0.04387745282180028,0,17.75390625,0.01210640837619003,0.026775218228397357,0.8224363348935315,2.3004179208383166,0.5311056028562117,0.19301407246355923,1.100570820432603,True
speed_1700rpm__torque_1400Nm__temperature_35degC,train,1700.0,1400.0,35.0,data/simplified_dataset/Test_35degree/1700rpm/1700.0rpm1400.0Nm35.0deg.csv,11435,True,-0.07091800354860242,0.04052880047567037,-0.11144680402427279,0.11144680402427279,6.686808241456367,0.11298480674556796,0.0185789242990188,0.4524888973401887,0.06393425770612293,0.09084152833706094,-0.026907270630938007,0.0490083467775844,0,13.18359375,0.011196502724705296,0.025629309384591903,0.7976989413571264,2.369505630813164,0.5496369314822444,0.42607086907060704,1.2949086957409253,True
speed_1700rpm__torque_1500Nm__temperature_25degC,train,1700.0,1500.0,25.0,data/simplified_dataset/Test_25degree/1700rpm/1700.0rpm1500.0Nm25.0deg.csv,11435,True,-0.07757453921083657,0.03341479322904282,-0.11098933243987938,0.11098933243987938,6.659359946392763,0.11103563364615757,0.003206247612655192,0.9666079436653828,0.04493894097976792,0.04636069570453332,-0.0014217547247653978,0.008242155310921864,0,-3.69140625,0.0030206771633016233,0.013237196997409391,0.9503480997460678,2.494921167126684,0.3924065340987996,0.14406985288900884,1.1717872064770996,True
speed_1700rpm__torque_1500Nm__temperature_30degC,train,1700.0,1500.0,30.0,data/simplified_dataset/Test_30degree/1700rpm/1700.0rpm1500.0Nm30.0deg.csv,11435,True,-0.07666179741783503,0.03582442308528873,-0.11248622050312376,0.11248622050312376,6.749173230187425,0.1138902161301602,0.017827830128684254,0.4673651132793457,0.05952947038284899,0.09028533676756761,-0.030755866384718625,0.046870361784648464,0,17.75390625,0.011987764116147994,0.0256443633656417,0.8260916337586548,2.382560541657129,0.39899914779567536,0.22461953071423119,0.9931997757427196,True
speed_1700rpm__torque_1500Nm__temperature_35degC,train,1700.0,1500.0,35.0,data/simplified_dataset/Test_35degree/1700rpm/1700.0rpm1500.0Nm35.0deg.csv,11435,True,-0.07398190762115803,0.04449549329209884,-0.11847740091325687,0.11847740091325687,7.108644054795413,0.12038502043273916,0.021346161655680027,0.3919161672061533,0.06495899613424111,0.10049733499453044,-0.03553833886028933,0.05610631135964579,0,13.18359375,0.013279814120075006,0.021619252339683696,0.8294028010731871,2.4160299284042517,0.5459289867541277,0.4328725772220422,1.2931683122237845,True
speed_1700rpm__torque_1600Nm__temperature_30degC,train,1700.0,1600.0,30.0,data/simplified_dataset/Test_30degree/1700rpm/1700.0rpm1600.0Nm30.0deg.csv,11435,True,-0.07478998588717596,0.04586454652641298,-0.12065453241358895,0.12065453241358895,7.239271944815337,0.12221434419233912,0.019463548865038715,0.41437845753435365,0.06222895033646152,0.09339874887499496,-0.03116979853853343,0.05111475989025787,0,17.75390625,0.012498113074479423,0.02482899831615825,0.931729444465687,2.5110243215808783,0.6018203347369667,0.28074386187274075,0.9799296098208308,True
speed_1700rpm__torque_1600Nm__temperature_35degC,train,1700.0,1600.0,35.0,data/simplified_dataset/Test_35degree/1700rpm/1700.0rpm1600.0Nm35.0deg.csv,11435,True,-0.07728787820937776,0.04843853928605902,-0.12572641749543678,0.12572641749543678,7.543585049726207,0.1279182890005855,0.02357873203970994,0.36846933615208965,0.06656036051631764,0.10852468087975883,-0.04196432036344119,0.06191521496665017,0,13.18359375,0.015309966306963864,0.028286123776130472,0.9313168149547955,2.508305533707519,0.9380329316574918,0.4453032145443008,1.5510444598328021,True
speed_1700rpm__torque_1700Nm__temperature_25degC,train,1700.0,1700.0,25.0,data/simplified_dataset/Test_25degree/1700rpm/1700.0rpm1700.0Nm25.0deg.csv,11435,True,-0.08205728697394445,0.03902832487333006,-0.12108561184727451,0.12108561184727451,7.265136710836471,0.12113779016579261,0.003555110381236911,0.9589102727658246,0.045359623817314135,0.047776807426396325,-0.0024171836090821908,0.00912905372337515,0,4.04296875,0.0030440894165750165,0.018921464237284292,1.0462186433535219,2.6097154914838434,0.19094439448452358,0.04583556523670329,0.811888396957129,True
speed_1700rpm__torque_1700Nm__temperature_30degC,train,1700.0,1700.0,30.0,data/simplified_dataset/Test_30degree/1700rpm/1700.0rpm1700.0Nm30.0deg.csv,11435,True,-0.07987727084074797,0.05015634569691252,-0.1300336165376605,0.1300336165376605,7.802016992259629,0.1317202804948601,0.02101168398252009,0.38459819494533026,0.06419639149916256,0.10087253338365483,-0.03667614188449227,0.05512681447803273,0,17.75390625,0.014089535516158429,0.03149440284105057,1.0144084310948551,2.602935829483521,0.6563406347511576,0.34776177004887726,1.0375063813330017,True
speed_1700rpm__torque_1800Nm__temperature_25degC,train,1700.0,1800.0,25.0,data/simplified_dataset/Test_25degree/1700rpm/1700.0rpm1800.0Nm25.0deg.csv,11436,True,-0.0863179979126585,0.04284510552697057,-0.12916310343962906,0.12916310343962906,7.749786206377744,0.12921478416178497,0.0036541970144422114,0.957197931587224,0.04750207103681998,0.04797648885753865,-0.0004744178207186714,0.009242739911919129,0,4.04296875,0.003098199121523514,0.02305111237052361,1.1019107975427342,2.732448330189819,0.4244976029887823,0.09817103645518521,0.9315681859643974,True
speed_1700rpm__torque_1800Nm__temperature_30degC,train,1700.0,1800.0,30.0,data/simplified_dataset/Test_30degree/1700rpm/1700.0rpm1800.0Nm30.0deg.csv,11436,True,-0.08915191667162319,0.04849772217997162,-0.1376496388515948,0.1376496388515948,8.258978331095689,0.13971291904043806,0.023922304881125442,0.33035018701128227,0.06587674405528918,0.1096321653132745,-0.043755421257985316,0.06279843289510165,0,13.18359375,0.015975916878604484,0.023943309331151064,1.014864323833928,2.6845347061717035,0.8194791495691767,0.3703247384225184,0.9917746162463952,True
speed_1800rpm__torque_0Nm__temperature_30degC,train,1800.0,0.0,30.0,data/simplified_dataset/Test_30degree/1800rpm/1800.0rpm0.0Nm30.0deg.csv,10800,True,-0.02624321161180114,-0.017856175614863683,-0.008387035996937457,0.008387035996937457,0.5032221598162474,0.008573133062600916,0.0017765803373718482,0.9895674807135362,0.0409715191158289,0.040698698457487706,0.00027282065834119407,0.005872187881814885,0,0.52734375,0.0015253859721893017,0.0013443835147597671,0.03738266822084335,0.7125411480511157,0.4356704721012624,0.8000987328356012,0.05516489043258385,True
speed_1800rpm__torque_100Nm__temperature_25degC,train,1800.0,100.0,25.0,data/simplified_dataset/Test_25degree/1800rpm/1800.0rpm100.0Nm25.0deg.csv,10800,True,-0.022446504912576104,-0.006854126029153883,-0.015592378883422221,0.015592378883422221,0.9355427330053333,0.01566422925909938,0.0014985990249008418,0.9925012304423033,0.04015850630865652,0.04041612054570672,-0.00025761423705020214,0.004167083539377538,0,0.52734375,0.0013192980311341415,7.739727125215257e-05,0.011684385116814244,0.3213322605261108,0.5933365226919629,0.6676373289544784,0.2501081191273783,True
