condition_id,split,direction,input_speed_rpm,output_torque_nm,oil_temperature_deg_c,source_path,source_size_bytes,source_sha256
speed_1600rpm__torque_1100Nm__temperature_35degC,train,Fw,1600.0,1100.0,35.0,data/polished_dataset/forward/35degree/1600rpm/1600.0rpm1100.0Nm35.0deg.csv,1162031,1ac16317df65d9186cfabc8f126e0fb713269671772e1ccc7f70977813747fec
speed_1600rpm__torque_1200Nm__temperature_25degC,train,Fw,1600.0,1200.0,25.0,data/polished_dataset/forward/25degree/1600rpm/1600.0rpm1200.0Nm25.0deg.csv,1143378,903a9e72dcb3b7d62adab270ba997a2658cd2576e34e7e0fe12daafc741855f5
speed_1600rpm__torque_1200Nm__temperature_30degC,train,Fw,1600.0,1200.0,30.0,data/polished_dataset/forward/30degree/1600rpm/1600.0rpm1200.0Nm30.0deg.csv,1138487,528e75c61d7ea24f7bf4f29d8a9163cca41e3e703a19e1ec9b8ba2f33a3fb8bb
speed_1600rpm__torque_1200Nm__temperature_35degC,train,Fw,1600.0,1200.0,35.0,data/polished_dataset/forward/35degree/1600rpm/1600.0rpm1200.0Nm35.0deg.csv,1160916,af945022a6efb0817f71e8355456511ca2cbcf0db6928bf528afb13e1ce30c2f
speed_1600rpm__torque_1300Nm__temperature_25degC,train,Fw,1600.0,1300.0,25.0,data/polished_dataset/forward/25degree/1600rpm/1600.0rpm1300.0Nm25.0deg.csv,1139447,2de7d5596123b68be109284da008001c0046374155bd43d6537f3f733583dbad
speed_1600rpm__torque_1300Nm__temperature_30degC,train,Fw,1600.0,1300.0,30.0,data/polished_dataset/forward/30degree/1600rpm/1600.0rpm1300.0Nm30.0deg.csv,1152822,970e6fc2deb8f2e5c2a42214d6108bac2fc088bdde07e8b7381c28878efba9f7
speed_1600rpm__torque_1400Nm__temperature_25degC,train,Fw,1600.0,1400.0,25.0,data/polished_dataset/forward/25degree/1600rpm/1600.0rpm1400.0Nm25.0deg.csv,1141590,77167954e96749f51b27f61b38c0998a06e9216254093cca7998cd8ca53a9e68
speed_1600rpm__torque_1400Nm__temperature_30degC,train,Fw,1600.0,1400.0,30.0,data/polished_dataset/forward/30degree/1600rpm/1600.0rpm1400.0Nm30.0deg.csv,1141748,351f7c6d5426e4adc5643e8b372fe3d855a83dd6a5d20b9bc1dbd278e5ba8ca7
speed_1600rpm__torque_1400Nm__temperature_35degC,train,Fw,1600.0,1400.0,35.0,data/polished_dataset/forward/35degree/1600rpm/1600.0rpm1400.0Nm35.0deg.csv,1164880,3e733f7dfd0420a88e098d590f079c9a13f7e53bcda8f75f0c3f8296fc17ef64
speed_1600rpm__torque_1500Nm__temperature_25degC,train,Fw,1600.0,1500.0,25.0,data/polished_dataset/forward/25degree/1600rpm/1600.0rpm1500.0Nm25.0deg.csv,1145812,66f8b687d32e99f9aca7a6a703fec25aad25db9680480b055c80a7c4b9291618
speed_1600rpm__torque_1500Nm__temperature_30degC,train,Fw,1600.0,1500.0,30.0,data/polished_dataset/forward/30degree/1600rpm/1600.0rpm1500.0Nm30.0deg.csv,1142972,274ed5926358948500cd97012780f947739ee2658772311337235fa9fa64399b
speed_1600rpm__torque_1500Nm__temperature_35degC,train,Fw,1600.0,1500.0,35.0,data/polished_dataset/forward/35degree/1600rpm/1600.0rpm1500.0Nm35.0deg.csv,1165574,e86526ae476b860ab0c88cf5a58436848978542ecadc6a5e2e146a2be11a6885
speed_1600rpm__torque_1600Nm__temperature_25degC,train,Fw,1600.0,1600.0,25.0,data/polished_dataset/forward/25degree/1600rpm/1600.0rpm1600.0Nm25.0deg.csv,1142431,b2c7611657e64320effda0223b0c4fedb01b007f07c2bd79fb00dc7e62957f20
speed_1600rpm__torque_1600Nm__temperature_35degC,train,Fw,1600.0,1600.0,35.0,data/polished_dataset/forward/35degree/1600rpm/1600.0rpm1600.0Nm35.0deg.csv,1160645,f71d8733453f27787447ecf5363e1a3b412e79ceaf26060eec5b46ad21e7a328
speed_1600rpm__torque_1700Nm__temperature_25degC,train,Fw,1600.0,1700.0,25.0,data/polished_dataset/forward/25degree/1600rpm/1600.0rpm1700.0Nm25.0deg.csv,1136744,3702b14e42b68e3ebc267653cd39aec1464559dd26081e7df4698e175766f5b7
speed_1600rpm__torque_1800Nm__temperature_25degC,train,Fw,1600.0,1800.0,25.0,data/polished_dataset/forward/25degree/1600rpm/1600.0rpm1800.0Nm25.0deg.csv,1143299,df7ae70a12a64b99e5f406a8900a7c3d1259f082b8cccbb5ab7e5986611a8481
speed_1600rpm__torque_1800Nm__temperature_30degC,train,Fw,1600.0,1800.0,30.0,data/polished_dataset/forward/30degree/1600rpm/1600.0rpm1800.0Nm30.0deg.csv,1140881,e5988dcf6a8b00ebe20600a82357d726523ef276b811b55c0e39c301723f564c
speed_1600rpm__torque_1800Nm__temperature_35degC,train,Fw,1600.0,1800.0,35.0,data/polished_dataset/forward/35degree/1600rpm/1600.0rpm1800.0Nm35.0deg.csv,1167098,64a957aac6e93aaa12b4e7be9d4f7c04af2a3ed15ec1e83d14f2444ee6108543
speed_1700rpm__torque_0Nm__temperature_30degC,train,Fw,1700.0,0.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm0.0Nm30.0deg.csv,1080342,44d8e49815bbafb2f659714485f404eceef0bb856ddddfcd44f5440095c168c5
speed_1700rpm__torque_0Nm__temperature_35degC,train,Fw,1700.0,0.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm0.0Nm35.0deg.csv,1100738,26fc180968d189584c24a4297303612d924d81cf564497860108f07dd2f17b85
speed_1700rpm__torque_100Nm__temperature_25degC,train,Fw,1700.0,100.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm100.0Nm25.0deg.csv,1081375,90278bbd1a2960b68f0b5dff61adc09cfa77cd185471f925b10b2791ee4ad6d2
speed_1700rpm__torque_100Nm__temperature_30degC,train,Fw,1700.0,100.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm100.0Nm30.0deg.csv,1088082,0da80283cb0ec6c63ac42cc8546ae3d50a7484519a6339bc6702dce954952b72
speed_1700rpm__torque_100Nm__temperature_35degC,train,Fw,1700.0,100.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm100.0Nm35.0deg.csv,1103812,e25f59c288d53304ed0f9ffe9cb73a68806f98ff3f201afd97e009a5ac898dfa
speed_1700rpm__torque_300Nm__temperature_30degC,train,Fw,1700.0,300.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm300.0Nm30.0deg.csv,1092022,d9dbe9f840272088b72bb9efba2f820fe1bb4302de1d458871707181972c1f78
speed_1700rpm__torque_400Nm__temperature_25degC,train,Fw,1700.0,400.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm400.0Nm25.0deg.csv,1080998,03f3871f6b32acdb1674fbf3d4efedbd1d094a15264c01faedf4bc97b2ddbd20
speed_1700rpm__torque_400Nm__temperature_35degC,train,Fw,1700.0,400.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm400.0Nm35.0deg.csv,1093459,516e6833e944e3268ad3938d200ab7949650c1d619f4e1024ba43b51a85cf9d8
speed_1700rpm__torque_500Nm__temperature_25degC,train,Fw,1700.0,500.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm500.0Nm25.0deg.csv,1081661,b5a47baccd03f3ac40f6c73025fc6fb4856ae654ac0f9e6ee45d3900cb17bb7b
speed_1700rpm__torque_500Nm__temperature_30degC,train,Fw,1700.0,500.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm500.0Nm30.0deg.csv,1090969,8972f0d58fca1ac752d023f6b8683142fe8239194343eb4bf1a651f029adf14b
speed_1700rpm__torque_600Nm__temperature_30degC,train,Fw,1700.0,600.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm600.0Nm30.0deg.csv,1110670,478b520fc2621379ea8ec57a3fcd46ea278fc6377ef772068207da166ed25676
speed_1700rpm__torque_600Nm__temperature_35degC,train,Fw,1700.0,600.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm600.0Nm35.0deg.csv,1106793,a564c19da81e1b0848d17dab72557e6e91fce45c990265788bf302beaf2d1b50
speed_1700rpm__torque_700Nm__temperature_25degC,train,Fw,1700.0,700.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm700.0Nm25.0deg.csv,1082611,def53fe94e02bd80a91e89365e7c7fe6afd5c0bdadedb7c614f0b187bce494b0
speed_1700rpm__torque_700Nm__temperature_35degC,train,Fw,1700.0,700.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm700.0Nm35.0deg.csv,1110454,e3734751d64dcc9452981f54db5526552ad5546f2812743f4e174bde1da34340
speed_1700rpm__torque_800Nm__temperature_25degC,train,Fw,1700.0,800.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm800.0Nm25.0deg.csv,1084864,695da29fc55f756b8fea37efacef0133438eaa3a759749604cd64d05e529a92d
speed_1700rpm__torque_800Nm__temperature_35degC,train,Fw,1700.0,800.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm800.0Nm35.0deg.csv,1107098,cd051dc0cc432cd8b1f9a61c2ef36503643b503d6c501059c96fa503805094d6
speed_1700rpm__torque_900Nm__temperature_25degC,train,Fw,1700.0,900.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm900.0Nm25.0deg.csv,1084506,f98cc6ef88bc95cc5103d2409f9368c308f69bdbcdc49e5f6f8b24989da38d52
speed_1700rpm__torque_900Nm__temperature_30degC,train,Fw,1700.0,900.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm900.0Nm30.0deg.csv,1086498,5938c5c35d5512dae06b7b45983d547beb888d29d796dfab01e0cfa56727e38e
speed_1700rpm__torque_900Nm__temperature_35degC,train,Fw,1700.0,900.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm900.0Nm35.0deg.csv,1104352,f9cbd95e9dfcdcb6917f93737cc0ed0fcb2659c67728c55e7854bbf6d96a2b2b
speed_1700rpm__torque_1000Nm__temperature_25degC,train,Fw,1700.0,1000.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm1000.0Nm25.0deg.csv,1073774,d3091eabe4ff4541a77ef3497948fc0cc4d2bb141627578c24a0b1f43f3d0f4b
speed_1700rpm__torque_1000Nm__temperature_30degC,train,Fw,1700.0,1000.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm1000.0Nm30.0deg.csv,1098223,6f8ba47ea660f10acbafb95b65b14f138dcffe3f3c18321fc2e7c384caf1b115
speed_1700rpm__torque_1000Nm__temperature_35degC,train,Fw,1700.0,1000.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm1000.0Nm35.0deg.csv,1101282,d1c812409e23ea8638defe381b7b6fe177c3d8dddb166ba82337de56c923037f
speed_1700rpm__torque_1100Nm__temperature_25degC,train,Fw,1700.0,1100.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm1100.0Nm25.0deg.csv,1073116,7f24e9562e0109da8153a1b6e2a2e2066f0304349e2bdd88dc3cf40301f06953
speed_1700rpm__torque_1100Nm__temperature_35degC,train,Fw,1700.0,1100.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm1100.0Nm35.0deg.csv,1098961,66abbf53344d8306dc9f4c37295dcf39456599c8c4842c3c44cd4c389bf21ec6
speed_1700rpm__torque_1200Nm__temperature_30degC,train,Fw,1700.0,1200.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm1200.0Nm30.0deg.csv,1094684,db670ebaed899e37049a05f83c4fc9452a0b02ecc8a6885a42e5390dc751c020
speed_1700rpm__torque_1200Nm__temperature_35degC,train,Fw,1700.0,1200.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm1200.0Nm35.0deg.csv,1089996,b964877eb289a19253489d19577b602d99820e88a26f2114330f0bda8429cf1d
speed_1700rpm__torque_1300Nm__temperature_25degC,train,Fw,1700.0,1300.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm1300.0Nm25.0deg.csv,1077847,2762e05e690be2ecacd812e7a2b9920f904d0c60349a3fd48f8eb5759442b2ab
speed_1700rpm__torque_1300Nm__temperature_30degC,train,Fw,1700.0,1300.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm1300.0Nm30.0deg.csv,1074256,db612de9f684c4ba367998d3e0ca9fd6247b8e40bcb6e61d027759128edf2464
speed_1700rpm__torque_1400Nm__temperature_30degC,train,Fw,1700.0,1400.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm1400.0Nm30.0deg.csv,1068379,1efc9312f23d0d445a282d6597b434f0ebc23ea9b30cda4d48f1e623c8b1f55c
speed_1700rpm__torque_1400Nm__temperature_35degC,train,Fw,1700.0,1400.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm1400.0Nm35.0deg.csv,1098085,b54d4cb5cf855d3a6f8f738f4cf30f8be2e7ca09c5885b27f0a9148cfd255d32
speed_1700rpm__torque_1500Nm__temperature_25degC,train,Fw,1700.0,1500.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm1500.0Nm25.0deg.csv,1071899,0496733501bf1ad7631c2f91da74a6b626e1b2e352dce3d3ad26f86a627323db
speed_1700rpm__torque_1500Nm__temperature_30degC,train,Fw,1700.0,1500.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm1500.0Nm30.0deg.csv,1099857,24138acb54a49a320fed3f6e785d8a39842985b99ed0b8730693e1fd36fb3d04
speed_1700rpm__torque_1500Nm__temperature_35degC,train,Fw,1700.0,1500.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm1500.0Nm35.0deg.csv,1097197,6098533655ca8e09a30d20157bab83a8dd965aed57b209dd07f0db95acd2109f
speed_1700rpm__torque_1600Nm__temperature_30degC,train,Fw,1700.0,1600.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm1600.0Nm30.0deg.csv,1098216,89f0b33fd3785648f181479556ae4bfc543f48114559bef0f04fb652d732a36d
speed_1700rpm__torque_1600Nm__temperature_35degC,train,Fw,1700.0,1600.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm1600.0Nm35.0deg.csv,1094511,4c325e8732b561e108d5737f2d97ec75a8d80c51b7834d6049b6f3d7723b5047
speed_1700rpm__torque_1700Nm__temperature_25degC,train,Fw,1700.0,1700.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm1700.0Nm25.0deg.csv,1072884,3f067460ec886a2523f26c24082ab935bf44504cee2342532750b0b8078ddc94
speed_1700rpm__torque_1700Nm__temperature_30degC,train,Fw,1700.0,1700.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm1700.0Nm30.0deg.csv,1073163,a5777c08264a839a684f3eab4360db2b4c01b44304c8c51e781eb6b932300f6e
speed_1700rpm__torque_1800Nm__temperature_25degC,train,Fw,1700.0,1800.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm1800.0Nm25.0deg.csv,1075877,eff56eeb074a08cec05358776beb3d6e4fc449f1bbee5b89d9f5ca8ed85b8bd4
speed_1700rpm__torque_1800Nm__temperature_30degC,train,Fw,1700.0,1800.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm1800.0Nm30.0deg.csv,1081789,b102d0e1097ef74873bc8ac99973845f2b57deea0741b66ca2945d14b3523f4a
speed_1800rpm__torque_0Nm__temperature_30degC,train,Fw,1800.0,0.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm0.0Nm30.0deg.csv,1016740,d2e7d2f1b838ad95363c405a4f02583b86af594c2f0b749da0ab2daf8f78d64e
speed_1800rpm__torque_100Nm__temperature_25degC,train,Fw,1800.0,100.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm100.0Nm25.0deg.csv,1027804,697f8c5241ca5fdcb52ddd72bc3b15fc1995a4a980833d9f87914aadbd1b2815
speed_1800rpm__torque_100Nm__temperature_30degC,train,Fw,1800.0,100.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm100.0Nm30.0deg.csv,1012242,948a90cc1e8d09cab478450ab29766f1612f7ef421cac4dce60464d9a953d1d5
speed_1800rpm__torque_100Nm__temperature_35degC,train,Fw,1800.0,100.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm100.0Nm35.0deg.csv,1038236,4a9cf27098093e8dfe3609894ae001079a62fa2e4b538a9df316c9465b84ae56
speed_1800rpm__torque_200Nm__temperature_30degC,train,Fw,1800.0,200.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm200.0Nm30.0deg.csv,1027195,c98b57c9413db52769b8ecaed3736b6959ac5467e778056446ba69bd344bfcac
speed_1800rpm__torque_300Nm__temperature_25degC,train,Fw,1800.0,300.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm300.0Nm25.0deg.csv,1029557,933ce5c6e8804768ed56078af525108be8bd9172bb00a7c3e06088e08a240115
speed_1800rpm__torque_300Nm__temperature_30degC,train,Fw,1800.0,300.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm300.0Nm30.0deg.csv,1025727,2e98675237bd96f589bb819ba12f47336b38ec70fb307a9674e28222f3562795
speed_1800rpm__torque_300Nm__temperature_35degC,train,Fw,1800.0,300.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm300.0Nm35.0deg.csv,1039658,1483f261c7c2d470a61984069a751966cb68328133290df0a6ffa13d04703ded
speed_1800rpm__torque_400Nm__temperature_25degC,train,Fw,1800.0,400.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm400.0Nm25.0deg.csv,1016419,9a8d77b7c59f850728849cc4f6b8694bd96654031b86ee29f20bf9715649598f
speed_1800rpm__torque_400Nm__temperature_30degC,train,Fw,1800.0,400.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm400.0Nm30.0deg.csv,1029880,ada3e9344012ebff1c9887d9c2ec3b9f25111f8cc88ad1cae4f3e7ee3ec4d0c3
speed_1800rpm__torque_500Nm__temperature_25degC,train,Fw,1800.0,500.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm500.0Nm25.0deg.csv,1022224,dfb065e27821d9ac8791e47facb4d1c5525e195a5a2002d8c48efeba9029f0e2
speed_1800rpm__torque_500Nm__temperature_30degC,train,Fw,1800.0,500.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm500.0Nm30.0deg.csv,1018091,72fcfd56bbe74ceca0ba4572760fdd2702ba6d8e622fe4c0e3da52a24d85d452
speed_1800rpm__torque_500Nm__temperature_35degC,train,Fw,1800.0,500.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm500.0Nm35.0deg.csv,1042928,704f673a9bdfeb81ce960af03d9180324916f03f7d4d71cc3173648ad2344fbf
speed_1800rpm__torque_600Nm__temperature_35degC,train,Fw,1800.0,600.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm600.0Nm35.0deg.csv,1042648,7d59567ad5b9a2e111eb26d268d01418ccb23ff34dfa9ba738077ab3cf665217
speed_1800rpm__torque_700Nm__temperature_25degC,train,Fw,1800.0,700.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm700.0Nm25.0deg.csv,1024145,65dbb1066959a013581e96d9d7e5bd91f6b45f2253e3b776fc090d25f60320ce
speed_1800rpm__torque_700Nm__temperature_35degC,train,Fw,1800.0,700.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm700.0Nm35.0deg.csv,1052251,c7579689f1669eb83fe62b8ef7262b07650bfb5b00f28b7efacd2add367e5dda
speed_1800rpm__torque_800Nm__temperature_25degC,train,Fw,1800.0,800.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm800.0Nm25.0deg.csv,1023555,03d3808a0b699da1c415a972120a26e03eacc4ff0483cf42cbf9545be5a16a75
speed_1800rpm__torque_800Nm__temperature_30degC,train,Fw,1800.0,800.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm800.0Nm30.0deg.csv,1026365,8a3a7f03a457869d8e1329240eed4b5bf4cd130bdae9b805e8271aca092fa2d2
speed_1800rpm__torque_800Nm__temperature_35degC,train,Fw,1800.0,800.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm800.0Nm35.0deg.csv,1046702,4e0a6ed1a3c6a0dc46b180d73e4d8c2758ee8c8fffac37ac28a13f8cd71f2307
speed_1800rpm__torque_900Nm__temperature_25degC,train,Fw,1800.0,900.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm900.0Nm25.0deg.csv,1025146,321dff68245f5488f80c559a406015f7b01e243da59db1a2c12d00d5bf633370
speed_1800rpm__torque_900Nm__temperature_30degC,train,Fw,1800.0,900.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm900.0Nm30.0deg.csv,1018506,4f53cad3787906236c161326a5e6ee78fec4acc7cee09441d7a7853d30c6d68e
speed_1800rpm__torque_1000Nm__temperature_25degC,train,Fw,1800.0,1000.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm1000.0Nm25.0deg.csv,1018615,dbf3cf44a0ab79c45abfeab7e8f80e2593f7aa905a98e3d61940267ebdbb571c
speed_1800rpm__torque_1000Nm__temperature_30degC,train,Fw,1800.0,1000.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm1000.0Nm30.0deg.csv,1019879,c7eea4eae079f8be1d24d04c5f4d3bd39c439161c22a37928ed2967dbe32a786
speed_1800rpm__torque_1100Nm__temperature_25degC,train,Fw,1800.0,1100.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm1100.0Nm25.0deg.csv,1016824,5ce3b606fe9c2a06e90dddd2fdefe8a873b8962cfa75cd64badb83928e290f1b
speed_1800rpm__torque_1100Nm__temperature_30degC,train,Fw,1800.0,1100.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm1100.0Nm30.0deg.csv,1016024,3a676a5d1747d2492a1e14debb389f2e835fa39fbe1ed21b7e6d9ffab589da8a
speed_1800rpm__torque_1100Nm__temperature_35degC,train,Fw,1800.0,1100.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm1100.0Nm35.0deg.csv,1030421,b4a9353e24bcc6d38d11399c283e298f3b95864df58f21eecfa8198ccdf4a232
speed_1800rpm__torque_1200Nm__temperature_25degC,train,Fw,1800.0,1200.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm1200.0Nm25.0deg.csv,1018158,6f8dafd778cd7aedd79e7e88de0c93bf0f0ecc5da8bcd0202ffd51df9e56246e
speed_1800rpm__torque_1200Nm__temperature_30degC,train,Fw,1800.0,1200.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm1200.0Nm30.0deg.csv,1012733,ab96a5078429d17f171fb372b09925da5f3df56ca856cbd2c45eb2ed31e7f8ef
speed_1800rpm__torque_1300Nm__temperature_25degC,train,Fw,1800.0,1300.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm1300.0Nm25.0deg.csv,1014128,d3b2cc5d64ec6e566652fdc6be958dfca41261b9e8f1a91e0f51e082f2ba8224
speed_1800rpm__torque_1300Nm__temperature_30degC,train,Fw,1800.0,1300.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm1300.0Nm30.0deg.csv,1007192,8ec78d304433c7d36df936b0e6d3434fed90bee1f78ef6b50bdc78767c027c8e
speed_1800rpm__torque_1400Nm__temperature_25degC,train,Fw,1800.0,1400.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm1400.0Nm25.0deg.csv,1019065,f87d410e639ee78c7f1a9cbec1c43a0ea592a7f343b558c972cb3b477f3e5ae1
speed_1800rpm__torque_1400Nm__temperature_30degC,train,Fw,1800.0,1400.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm1400.0Nm30.0deg.csv,1026836,a2abd49056094cda35a3f558497792cde4f196d065d3e01ad9be1689c2e1b5c9
speed_1800rpm__torque_1500Nm__temperature_25degC,train,Fw,1800.0,1500.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm1500.0Nm25.0deg.csv,1014613,7c94088d09c264daca5832f9ac20fb89a9cb06d99bfd560aec09b69a7641fb23
speed_1800rpm__torque_1500Nm__temperature_30degC,train,Fw,1800.0,1500.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm1500.0Nm30.0deg.csv,1028965,8b31c7130d21720f7efbc1791be9cabd3ab9b6750e4cf711c406c1825d900bb2
speed_1800rpm__torque_1500Nm__temperature_35degC,train,Fw,1800.0,1500.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm1500.0Nm35.0deg.csv,1028401,5396a5792b83c487fdf6647ad83edf872483d5f2b13b479a67d6ab7b43c0cf5b
speed_1800rpm__torque_1600Nm__temperature_25degC,train,Fw,1800.0,1600.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm1600.0Nm25.0deg.csv,1018919,d7592721b46b78eedd5dc7d5330b565f205212b414d2825e7a1085badf4fb1cd
speed_1800rpm__torque_1600Nm__temperature_30degC,train,Fw,1800.0,1600.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm1600.0Nm30.0deg.csv,1014142,7ce317d8bce5fd4d983d43f291d393b693c5d45fa4a27092e06b2087103128b0
speed_1800rpm__torque_1600Nm__temperature_35degC,train,Fw,1800.0,1600.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm1600.0Nm35.0deg.csv,1030195,d72a4a32743b011467e552b09ff9a82ceed50f722487c38368c459eda99a7f95
speed_1800rpm__torque_1700Nm__temperature_25degC,train,Fw,1800.0,1700.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm1700.0Nm25.0deg.csv,1020919,4a434804535a67dc948fd26aa643071b9d91b2d0147b0285d0b5411a0ccf2bd2
speed_1800rpm__torque_1700Nm__temperature_35degC,train,Fw,1800.0,1700.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm1700.0Nm35.0deg.csv,1038959,d0d1785ae3f8f200c8cb435d0d3a4c8f51eebb8ab9d799be59a1c94463865719
speed_1800rpm__torque_1800Nm__temperature_25degC,train,Fw,1800.0,1800.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm1800.0Nm25.0deg.csv,1016241,d33c4c8019a87717cf44a5ba016041045a042cc34a48da9c7855398ec0a25376
speed_1800rpm__torque_1800Nm__temperature_30degC,train,Fw,1800.0,1800.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm1800.0Nm30.0deg.csv,1019170,673ff822d4b2ee5c1d7cf2944a6c91ce8af70c8c1e5b248fc75981fc201611ab
