condition_id,split,source_path,row_count,source_size_bytes,filesystem_modified_at_utc,filesystem_timestamp_is_acquisition_evidence,forward_valid_row_count,backward_valid_row_count,forward_valid_segment_count,backward_valid_segment_count,valid_overlap_row_count,direction_window_order,inter_window_gap_row_count,inter_window_gap_duration_s,pre_valid_row_count,post_valid_row_count,controlled_warmup_label_available,deterministic_reset_marker_available,minimum_speed_rpm,maximum_speed_rpm,forward_valid_median_speed_rpm,backward_valid_median_speed_rpm,valid_window_direction_sign_pass,sustained_motion_segment_count,sustained_direction_reversal_count,single_reversal_pair_available,repeated_reversal_cycle_pass,repeated_major_loop_pass,minor_loop_marker_available,offline_reversal_oracle_available,real_hysteresis_training_eligible
speed_1000rpm__torque_1100Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/1000rpm/1000.0rpm1100.0Nm30.0deg.csv,57795,7040553,2026-06-23T17:45:02.753089+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9947,2.4867500000000002,965,8003,False,False,-1004.0248744674802,32816591.296065737,1000.0028461363399,-999.9842386653957,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1100Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/1000rpm/1000.0rpm1100.0Nm35.0deg.csv,57795,7041676,2026-06-23T17:45:19.904010+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9947,2.4867500000000002,965,8003,False,False,-1003.7831406710513,32816606.0987862,1000.0105015994147,-999.9716099991929,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1200Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1000rpm/1000.0rpm1200.0Nm25.0deg.csv,57793,7051134,2026-06-23T17:44:46.343680+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9947,2.4867500000000002,965,8001,False,False,-1003.5372706673418,52256602.458134204,1000.0140778671871,-999.9789576637946,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1200Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1000rpm/1000.0rpm1200.0Nm30.0deg.csv,57796,7040698,2026-06-23T17:45:02.780621+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9948,2.487,965,8003,False,False,-1004.2258724667286,32816595.572065327,1000.0059753316841,-999.9712463322794,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1200Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1000rpm/1000.0rpm1200.0Nm35.0deg.csv,57795,7035125,2026-06-23T17:45:19.937426+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9948,2.487,965,8002,False,False,-1004.8583713360131,32816582.61839293,1000.0039078004193,-999.9524988331057,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1300Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1000rpm/1000.0rpm1300.0Nm25.0deg.csv,57794,7053277,2026-06-23T17:44:46.378289+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9947,2.4867500000000002,966,8001,False,False,-1004.2949953349307,52256627.454366736,1000.0121220994818,-999.9600426672259,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1300Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1000rpm/1000.0rpm1300.0Nm30.0deg.csv,57795,7037874,2026-06-23T17:45:02.808166+00:00,False,19441,19440,1,1,0,Fw_then_Bw,9947,2.4867500000000002,965,8002,False,False,-1004.4426843329952,32816595.143359467,1000.0053048036839,-999.975101998037,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1300Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1000rpm/1000.0rpm1300.0Nm35.0deg.csv,57794,7040356,2026-06-23T17:45:19.969097+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9946,2.4865,966,8002,False,False,-1004.8917308061693,32815585.78200633,1000.0150836664639,-999.9494813382626,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1400Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1000rpm/1000.0rpm1400.0Nm25.0deg.csv,57792,7051840,2026-06-23T17:44:46.404424+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9946,2.4865,966,8000,False,False,-1004.1346773311184,52255633.691456325,1000.0100266333902,-999.9849366722628,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1400Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1000rpm/1000.0rpm1400.0Nm30.0deg.csv,57792,7051691,2026-06-23T17:45:02.836022+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9946,2.4865,966,8000,False,False,-1004.1241719930742,52255616.58035987,1000.009495735867,-999.9553203330531,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1400Nm__temperature_35degC,test,data/original_dataset/Test_35deg/1000rpm/1000.0rpm1400.0Nm35.0deg.csv,57795,7042073,2026-06-23T17:45:20.001918+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9946,2.4865,966,8003,False,False,-1004.7734901309013,32815598.32904487,1000.0126250015455,-999.9391436334311,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1500Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1000rpm/1000.0rpm1500.0Nm25.0deg.csv,57792,7052952,2026-06-23T17:44:46.433440+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9946,2.4865,966,8000,False,False,-1004.2809700050082,52255655.25574587,1000.0105575357641,-999.9737326579634,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1500Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1000rpm/1000.0rpm1500.0Nm30.0deg.csv,57793,7056109,2026-06-23T17:45:02.861113+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9946,2.4865,966,8001,False,False,-1005.1815206534229,52255642.42623765,1000.0087972681893,-999.9771976533036,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1500Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1000rpm/1000.0rpm1500.0Nm35.0deg.csv,57792,7031833,2026-06-23T17:45:20.035970+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9946,2.4865,966,8000,False,False,-1005.0190240047718,32815611.688960664,1000.0001918657896,-999.9514370671629,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1600Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/1000rpm/1000.0rpm1600.0Nm25.0deg.csv,57794,7048676,2026-06-23T17:44:46.460770+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9946,2.4865,966,8002,False,False,-1004.3827259990699,52255637.1784958,1000.0028181651335,-999.9751300007727,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1600Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1000rpm/1000.0rpm1600.0Nm30.0deg.csv,57792,7059209,2026-06-23T17:45:02.887643+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9946,2.4865,966,8000,False,False,-1005.4337606804136,52255664.57223133,999.9959729660379,-999.9752976679399,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1600Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1000rpm/1000.0rpm1600.0Nm35.0deg.csv,57794,7029760,2026-06-23T17:45:20.066030+00:00,False,19440,19439,1,1,0,Fw_then_Bw,9947,2.4867500000000002,966,8002,False,False,-1006.3787921972107,32815637.824013874,999.9926481662745,-999.9421613368518,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1700Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/1000rpm/1000.0rpm1700.0Nm25.0deg.csv,57793,7057949,2026-06-23T17:44:46.489305+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9946,2.4865,966,8001,False,False,-1004.6612280032907,52255644.6563822,999.9961685656066,-999.9647920000522,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1700Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1000rpm/1000.0rpm1700.0Nm30.0deg.csv,57388,7002309,2026-06-23T17:45:02.918104+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9539,2.38475,966,8003,False,False,-1005.2305833378341,51847635.01424326,999.9912232330341,-999.9758566652115,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1700Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1000rpm/1000.0rpm1700.0Nm35.0deg.csv,57793,7038755,2026-06-23T17:45:20.096250+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9947,2.4867500000000002,966,8000,False,False,-1005.4347666640147,32815673.60490533,999.9907203018665,-999.9591486654633,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1800Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1000rpm/1000.0rpm1800.0Nm25.0deg.csv,57795,7058202,2026-06-23T17:44:46.516100+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9947,2.4867500000000002,966,8002,False,False,-1005.0222093317038,52255653.543490805,1000.0000521322363,-999.9733420020978,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1800Nm__temperature_30degC,test,data/original_dataset/Test_30deg/1000rpm/1000.0rpm1800.0Nm30.0deg.csv,57795,7033657,2026-06-23T17:45:02.944683+00:00,False,19440,19440,1,1,0,Fw_then_Bw,9947,2.4867500000000002,966,8002,False,False,-1005.2253306009029,32815681.015401866,999.9898262661494,-1000.0009183277142,True,2,1,True,False,False,False,True,False
speed_1000rpm__torque_1800Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1000rpm/1000.0rpm1800.0Nm35.0deg.csv,57794,7036262,2026-06-23T17:45:20.124786+00:00,False,19441,19440,1,1,0,Fw_then_Bw,9945,2.48625,966,8002,False,False,-1005.9469566719297,32814672.53627287,999.9866969301365,-999.9728386707527,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_0Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1100rpm/1100.0rpm0.0Nm25.0deg.csv,54886,6719939,2026-06-23T17:44:51.003201+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9770,2.4425,1767,8003,False,False,-1103.0646039968512,32019728.765599333,1100.0016331284617,-1099.996045328832,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_0Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1100rpm/1100.0rpm0.0Nm30.0deg.csv,53471,6550631,2026-06-23T17:45:07.299354+00:00,False,17673,17673,1,1,0,Fw_then_Bw,8357,2.08925,1767,8001,False,False,-1103.019342001062,30465443.417262007,1100.0027507980121,-1099.9869366642088,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_0Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/1100rpm/1100.0rpm0.0Nm35.0deg.csv,54881,6707449,2026-06-23T17:45:24.838368+00:00,False,17672,17673,1,1,0,Fw_then_Bw,9767,2.44175,1767,8002,False,False,-1103.341374604497,12583827.016409332,1100.001689066024,-1099.9925806633353,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_100Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1100rpm/1100.0rpm100.0Nm25.0deg.csv,54885,6699335,2026-06-23T17:44:51.031743+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9770,2.4425,1767,8002,False,False,-1102.9284819960594,90339526.95071732,1100.001688998115,-1099.9879986629821,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_100Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1100rpm/1100.0rpm100.0Nm30.0deg.csv,54883,6698153,2026-06-23T17:45:07.327808+00:00,False,17672,17673,1,1,0,Fw_then_Bw,9768,2.442,1767,8003,False,False,-1102.5716926669702,51464449.65468733,1099.9955422982264,-1099.9995659997996,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_100Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1100rpm/1100.0rpm100.0Nm35.0deg.csv,54884,6698798,2026-06-23T17:45:24.869447+00:00,False,17672,17673,1,1,0,Fw_then_Bw,9768,2.442,1768,8003,False,False,-1102.150697329004,32024155.302644,1099.996045193014,-1099.9974979980227,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_200Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1100rpm/1100.0rpm200.0Nm25.0deg.csv,54883,6699645,2026-06-23T17:44:51.333732+00:00,False,17673,17672,1,1,0,Fw_then_Bw,9771,2.44275,1767,8000,False,False,-1102.587506660105,90339570.01721467,1099.9887250654865,-1099.99151933395,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_200Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1100rpm/1100.0rpm200.0Nm30.0deg.csv,54885,6701782,2026-06-23T17:45:07.637092+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9770,2.4425,1767,8002,False,False,-1102.2594940150157,51458946.711737335,1100.0058800079082,-1099.994703991494,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_200Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1100rpm/1100.0rpm200.0Nm35.0deg.csv,54887,6708427,2026-06-23T17:45:25.200880+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9771,2.44275,1767,8003,False,False,-1102.4917286704294,32019771.783314675,1100.0012978717373,-1099.9932513320043,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_300Nm__temperature_25degC,test,data/original_dataset/Test_25deg/1100rpm/1100.0rpm300.0Nm25.0deg.csv,54884,6707019,2026-06-23T17:44:51.359256+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9771,2.44275,1767,8000,False,False,-1102.4053953393982,90339560.91966467,1100.008673936827,-1099.9943133404788,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_300Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1100rpm/1100.0rpm300.0Nm30.0deg.csv,54883,6738495,2026-06-23T17:45:07.665709+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9770,2.4425,1767,8000,False,False,-1102.1373979941322,51458962.516151324,1100.0040918006562,-1099.9925246578641,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_300Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1100rpm/1100.0rpm300.0Nm35.0deg.csv,54883,6752631,2026-06-23T17:45:25.234426+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9770,2.4425,1767,8000,False,False,-1102.4327759999628,32018652.693069994,1099.9953746698643,-1099.98939599609,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_400Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1100rpm/1100.0rpm400.0Nm25.0deg.csv,54887,6746272,2026-06-23T17:44:51.385619+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9771,2.44275,1767,8003,False,False,-1102.3423073347658,90339587.58127,1099.9960452706243,-1099.9932513417054,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_400Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1100rpm/1100.0rpm400.0Nm30.0deg.csv,54195,6711935,2026-06-23T17:45:07.692350+00:00,False,17673,17672,1,1,0,Fw_then_Bw,9083,2.27075,1767,8000,False,False,-1102.7524060142848,50702167.71684599,1100.006941667137,-1099.99151933395,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_400Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1100rpm/1100.0rpm400.0Nm35.0deg.csv,54885,6802246,2026-06-23T17:45:25.263839+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9770,2.4425,1767,8002,False,False,-1102.2563653338389,32018673.953544006,1099.998839199543,-1099.9967713335839,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_500Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/1100rpm/1100.0rpm500.0Nm25.0deg.csv,54886,6801961,2026-06-23T17:44:51.410753+00:00,False,17672,17673,1,1,0,Fw_then_Bw,9770,2.4425,1768,8003,False,False,-1102.3672293328368,90338506.61488268,1099.9967716318984,-1099.991853989195,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_500Nm__temperature_30degC,test,data/original_dataset/Test_30deg/1100rpm/1100.0rpm500.0Nm30.0deg.csv,54885,6814554,2026-06-23T17:45:07.721936+00:00,False,17672,17672,1,1,0,Fw_then_Bw,9771,2.44275,1768,8002,False,False,-1102.7702319940242,51458985.60192401,1099.998168666692,-1099.9904573351766,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_500Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1100rpm/1100.0rpm500.0Nm35.0deg.csv,54884,6802771,2026-06-23T17:45:25.293284+00:00,False,17673,17672,1,1,0,Fw_then_Bw,9771,2.44275,1767,8001,False,False,-1102.4633419971601,32018709.065448657,1099.9988950691964,-1099.9993979979383,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_600Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/1100rpm/1100.0rpm600.0Nm25.0deg.csv,54883,6808516,2026-06-23T17:44:51.436289+00:00,False,17672,17673,1,1,0,Fw_then_Bw,9771,2.44275,1767,8000,False,False,-1102.3482866585255,51459026.242587335,1099.9955423006518,-1099.985148680086,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_600Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/1100rpm/1100.0rpm600.0Nm30.0deg.csv,54886,6795386,2026-06-23T17:45:07.749801+00:00,False,17672,17673,1,1,0,Fw_then_Bw,9771,2.44275,1767,8003,False,False,-1102.2843606576012,51459016.25046534,1099.99973323526,-1099.9967719932708,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_600Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1100rpm/1100.0rpm600.0Nm35.0deg.csv,54886,6767427,2026-06-23T17:45:25.335294+00:00,False,17672,17673,1,1,0,Fw_then_Bw,9771,2.44275,1768,8002,False,False,-1102.3022979982973,32018743.215780664,1099.9937821325148,-1099.9936426621084,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_700Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1100rpm/1100.0rpm700.0Nm25.0deg.csv,54883,6790576,2026-06-23T17:44:51.463830+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9770,2.4425,1767,8000,False,False,-1102.442275325302,51459036.795347996,1099.9918542656815,-1099.9852046758558,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_700Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1100rpm/1100.0rpm700.0Nm30.0deg.csv,54885,6725059,2026-06-23T17:45:07.778804+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9770,2.4425,1767,8002,False,False,-1102.3924873249296,51459021.966196,1099.9985598027706,-1099.9873280137156,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_700Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1100rpm/1100.0rpm700.0Nm35.0deg.csv,54885,6718944,2026-06-23T17:45:25.367452+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9770,2.4425,1767,8002,False,False,-1102.4699360132217,32018726.616874665,1100.001689066024,-1099.9852046661545,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_800Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1100rpm/1100.0rpm800.0Nm25.0deg.csv,54884,6732641,2026-06-23T17:44:51.492339+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9770,2.4425,1767,8001,False,False,-1102.6460679907664,51459063.15201866,1099.998839199543,-1099.986601989561,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_800Nm__temperature_30degC,test,data/original_dataset/Test_30deg/1100rpm/1100.0rpm800.0Nm30.0deg.csv,54884,6702918,2026-06-23T17:45:07.805458+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9769,2.44225,1767,8002,False,False,-1102.5594546614836,51457955.0438,1099.9961011305763,-1099.9883339973167,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_800Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1100rpm/1100.0rpm800.0Nm35.0deg.csv,54886,6702722,2026-06-23T17:45:25.401515+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9770,2.4425,1767,8003,False,False,-1102.6194133252527,32018745.812494658,1099.9949835337852,-1099.9943133404788,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_900Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1100rpm/1100.0rpm900.0Nm25.0deg.csv,54883,6696844,2026-06-23T17:44:51.520443+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9770,2.4425,1767,8000,False,False,-1102.3124679923058,109778844.04152599,1100.0066064686205,-1099.9957093348107,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_900Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1100rpm/1100.0rpm900.0Nm30.0deg.csv,54886,6699492,2026-06-23T17:45:07.834703+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9770,2.4425,1767,8003,False,False,-1102.4250646587461,32018747.184835333,1100.0026948653008,-1099.9883339973167,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_900Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/1100rpm/1100.0rpm900.0Nm35.0deg.csv,54883,6700809,2026-06-23T17:45:25.434064+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9769,2.44225,1767,8001,False,False,-1102.7966066612862,32017648.513801333,1100.0024155267358,-1099.9862666649278,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_1000Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/1100rpm/1100.0rpm1000.0Nm25.0deg.csv,54883,6697651,2026-06-23T17:44:51.060415+00:00,False,17673,17673,1,1,0,Fw_then_Bw,9770,2.4425,1767,8000,False,False,-1102.430652671804,109778879.37935069,1099.994648199451,-1099.9837520066649,True,2,1,True,False,False,False,True,False
speed_1100rpm__torque_1000Nm__temperature_30degC,test,data/original_dataset/Test_30deg/1100rpm/1100.0rpm1000.0Nm30.0deg.csv,54883,6701046,2026-06-23T17:45:07.386359+00:00,False,17673,17672,1,1,0,Fw_then_Bw,9770,2.4425,1767,8001,False,False,-1102.456972002983,51457944.90963201,1100.003030131726,-1099.9852046661545,True,2,1,True,False,False,False,True,False
